subcategory_link,item,weight,price,item_image_link
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Bonne Maman Jam Fruits From Woods,370g,AED 17.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/004/677/medium/prodattr3045320508574.jpg?1616241721
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Bonne Maman Raspberry Jam,30g,AED 2.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/001/119/medium/1.png?1445403393
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Al Alali Apricot Jam,400g,AED 7.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/105/383/medium/1.png?1572432704
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Halwani Jam Fig,400g,AED 7.99 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/036/853/medium/6281041229016.jpg?1558180652
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Bonne Maman Jam Raspberry,370g,AED 17.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/001/116/medium/prodattr3045320015812.jpg?1616241730
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Al Alali Strawberry Jam,400gm,AED 7.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/104/114/medium/617950410034.jpeg?1572365229
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Bonne Maman Jam Cherry,370g,AED 17.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/001/117/medium/prodattr3045320016703.jpg?1616241714
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Al Alali Preserve Cherry,400g,AED 11.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/111/266/medium/617950510062.jpg?1575243320
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Maling Melon Jam,340g,AED 3.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/091/909/medium/6901009430505.jpg?1568347452
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Siblings Yam Jam,340g,AED 10.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/069/949/medium/6419950083454.jpg?1549376495
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Hero Strawberry Preserves,28.3g,AED 1.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/006/745/medium/1.png?1445404206
https://www.elgrocer.com/store/ajman-coop-jurf-329/cereals-jams-spreads/jams,Bonne Maman Jam Apricot,370g,AED 17.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/004/679/medium/prodattr3045320015799.jpg?1616241710
https://www.elgrocer.com/store/viva-supermarket-fujairah/bakery/buns-rolls,Douart French Madeleine,250g,AED 3.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/372/666/medium/6299200042123.png?1644293295
https://www.elgrocer.com/store/viva-supermarket-fujairah/bakery/buns-rolls,Douart Cinnamon Roll,1pc,AED 4.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/372/665/medium/6299200040402.png?1644293286
https://www.elgrocer.com/store/viva-supermarket-fujairah/bakery/buns-rolls,Douart Mini White Rolls,8x240g,AED 2.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/372/662/medium/6299200036450.png?1644293258
https://www.elgrocer.com/store/viva-supermarket-fujairah/bakery/buns-rolls,Cottage Loaf Burger Bun Sesame,6pcs,AED 2.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/353/421/medium/6299200003995.png?1644293189
https://www.elgrocer.com/store/viva-supermarket-fujairah/bakery/buns-rolls,Bakers World Bread Roll,5s,AED 1.35 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/281/239/medium/8906059372339.png?1640112923
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Thamar Nannari Syrup,600ml,AED 10.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/347/786/medium/2356560000249.jpg?1636370585
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Al Ameen Dates Syrup,400g,AED 7.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/346/061/medium/438996.jpg?1636270901
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Lilac Pineaple Slice In Light Syrup,2x565g,AED 10.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/345/890/medium/9100004571085_SGQe9tK.jpg?1636270623
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Lilac Pineaple Slice In Light Syurp,565g,AED 5.07 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/345/826/medium/9100003802043.jpg?1636270522
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Chtura Orange Blossom Water,500ml,AED 7.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/279/702/medium/IMG_0237.jpg?1637235876
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Rabee Rose Water,430ml,AED 10.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/190/851/medium/6291040000004.jpg?1600089145
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Choura Garden Rose Water,500ml,AED 7.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/180/517/medium/5285001401482.jpg?1595444621
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Chtoura Garden Grenadine Molasses,500ml,AED 14.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/110/073/medium/dd.jpg?1636383931
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,American Garden Pancake Syrup,710ml,AED 17.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/105/197/medium/1-_20017273501592.jpg?1617211872
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,American Garden Chocolate Syrup,24oz,AED 24.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/104/877/medium/1-_20017273501608.jpg?1617211876
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Yamama Rose Water,750ml,AED 12.86 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/104/734/medium/623695000201.jpg?1572427259
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,American Garden Pancake Syrup Sugar Free,710ml,AED 19.27 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/104/312/medium/717273502093.png?1617211886
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Tropicana Slim Arabic Sweets Syrup,350ml,AED 21.39 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/092/093/medium/749921060303_20.jpg?1568346582
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Hersheys Strawberry Syrup Bottle,22oz,AED 20.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/071/656/medium/6942836715199.jpg?1549821912
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Hersheys Syrup Caramel,623g,AED 20.02 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/071/655/medium/6942836715182.jpg?1549821910
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Chtoura Garden Grendine Molasses,250ml,AED 7.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/036/339/medium/5285001401307.jpg?1513154472
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Rabee Rose Water,2ltr,AED 23.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/035/303/medium/6260179120129.jpeg?1509348503
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Maple Joe Absolutely Pure Maple Syrup,250g,AED 40.99 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/011/501/medium/3088542500285.jpg?1581173423
https://www.elgrocer.com/store/nesto-alquoz/sauces-dressings/syrup,Daily Fresh Rose Water,400ml,AED 2.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/010/924/medium/newProductPhoto_%285%29.png?1467186820
https://www.elgrocer.com/store/ali-ismail-grocery/dairy-eggs/cream,Al Rawabi Fresh Cream,100g,AED 4.13 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/211/631/medium/Al_Rawabi_Al_Rawabi_Fresh_Cream_100g.jpg?1606805654
https://www.elgrocer.com/store/ali-ismail-grocery/dairy-eggs/cream,American Garden Coconut Cream,400ml,AED 9.35 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/104/776/medium/1-_20717273701106.jpg?1617211805
https://www.elgrocer.com/store/ali-ismail-grocery/dairy-eggs/cream,Almarai Fresh Cream Ghiste Full Fat,100g,AED 4.71 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/103/717/medium/62810487_34690_GISHTA_FF_100G_%281X98%29_EN.png?1627158358
https://www.elgrocer.com/store/ali-ismail-grocery/dairy-eggs/cream,Almarai Long Life Cream Full Fat,170g,AED 5.76 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/070/959/medium/6281007042802_43460_LONG_LIFE_CREAM_FF_170G_%281X48%29_BIF.png?1627158560
https://www.elgrocer.com/store/ali-ismail-grocery/dairy-eggs/cream,Almarai Whipping Cream,250ml,AED 7.86 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/009/516/medium/6281007031219.png?1617768756
https://www.elgrocer.com/store/ali-ismail-grocery/dairy-eggs/cream,Almarai Cooking Cream,250ml,AED 11.16 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/008/212/medium/6281007031196.png?1617768763
https://www.elgrocer.com/store/ali-ismail-grocery/dairy-eggs/cream,Nestle Cream Honey,170g,AED 5.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/006/046/medium/7616100446452_1.jpg?1612034146
https://www.elgrocer.com/store/ali-ismail-grocery/dairy-eggs/cream,Nestle Cream Banana,175g,AED 5.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/005/068/medium/7616100060290_1.jpg?1612034119
https://www.elgrocer.com/store/ali-ismail-grocery/dairy-eggs/cream,Nestle Cream Original,160g,AED 4.40 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/005/066/medium/7891000040874_1.jpg?1612034185
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne Repair And Protect Soft Toothbrush,1pc,AED 25.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/046/691/medium/6805699954498_Sensodyne_Repair_and_protect-soft.jpg?1628619663
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Colgate Toothpaste Max Fresh Cool Mint,100ml,AED 10.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/015/812/medium/8850006324172.jpg?1473027176
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne Advanced Complete Protection Toothpaste,75ml,AED 31.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/028/512/medium/6805699953651_-_Sensodyne_-_Advance_Complete_Protection_-_75ml_-_primary_2.jpg?1628604217
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne Fluoride Toothpaste,75ml,AED 22.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/033/897/medium/9502930974976-Sensodyne-Fluoride_Toothpaste-75ml-Primary_%282%29.jpg?1628603355
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Colgate Kids Toothpaste Gel Bubble Fruit 2 - 5 Years,50ml,AED 7.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/038/114/medium/6920354812866.jpg?1514669282
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Colgate Toothpaste Max Fresh Clean Mint,100ml,AED 10.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/001/737/medium/open-uri20150619-3-o4v2kx?1434716506
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Signal Toothpaste Miswak,120ml,AED 7.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/037/336/medium/Signal_Toothpaste_Essential_Anti-Cavity_Herbal_120ml_6221048408090_FOP.jpg?1541136014
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Closeup Toothpaste White Now,75ml,AED 21.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/034/887/medium/6221048412028.01.tif?1613498327
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Listerine Mouthwash Cool Mint,250ml,AED 20.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/022/563/medium/04_3574661177120_Listerone_Cool_Mint_Mouthwash_250ml_01.jpg?1614716278
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne True White Extra Fresh Toothpaste,75ml,AED 35.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/036/620/medium/6805699533211_-Sensodyne_-True_White_Toothpaste_-Extra_Fresh_-75ml_-_Secondary__Arabic.jpg?1628603725
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne Original Toothpaste,75ml,AED 22.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/015/836/medium/9502930974921-Sensodyne_Original_Toothpaste-75ml-Primary.jpg?1628603079
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Closeup Icy White Menthol Burst Toothpaste,100ml,AED 12.15 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/003/390/medium/6221048413995.01.JPG?1613498329
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Signal Toothpaste Fresh Mint,120ml,AED 7.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/112/609/medium/6221048407956.01.JPG?1613498318
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Colgate Toothpaste Strawberry,50ml,AED 7.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/074/988/medium/6920354812859.jpg?1551379663
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Colgate Zigzag Flexible + Tongue Cleaner Medium Toothbrush,1pc,AED 7.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/001/750/medium/open-uri20150619-3-1kx0lpv?1434716523
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne Advanced Repair And Protect Extra Fresh Toothpaste,75ml,AED 32.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/028/460/medium/Senso_Extra_fresh_75_ml_view3.jpg?1628604118
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne Advanced Complete Protection Extra Fresh Toothpaste,75ml,AED 31.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/027/056/medium/6805699953651_-_Sensodyne_-_Advance_Complete_Protection_-_75ml_-_primary_2.jpg?1628604278
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Listerine Mouthwash Fresh Burst,250ml,AED 20.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/019/172/medium/05_3574661177144_Listerine_Fresh_Burst_Mouthwash_250ml_01.jpg?1614716316
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne Extra Fresh Toothpaste,50ml,AED 15.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/012/869/medium/18653005358_-_Sensodyne_-__Extra_Fresh_Toothpaste_-_50ml_-_primary.jpg?1628617450
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Oral B Essential Floss Unwaxed,50m,AED 10.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/003/422/medium/01_5010622005012_20Oral-B_20Essential_20Floss_20Unwaxed_2050m.png?1566381363
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Colgate Zigzag Flexible + Tongue Cleaner Soft Toothbrush Multi Color,1pc,AED 7.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/021/910/medium/6001067004936.png?1485867643
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Oral B Toothbrush Stages,1pc,AED 11.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/018/436/medium/3014260278328_ORAL-B_01.jpg?1568204898
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Oral B Satin Floss,1pc,AED 12.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/018/398/medium/36_05010622017978_Oral-B_20Satin_20Floss.png?1566381401
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Colgate Plax Tea Fresh Mouthwash,500ml,AED 29.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/109/128/medium/8850006305515.jpg?1574522500
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,"Sensodyne Gentle Care Toothbrush, Soft",1pc,AED 23.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/059/149/medium/6805699533396_-_Sensodyne_-_Gentle_care__Toothbrush_-Soft_-_primary_2.jpg?1628618384
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Oral B 3 D White Luxe Pro Flex 38 Medium Toothbrush,1pc	,AED 26.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/039/919/medium/3014260010317.jpg?1514672568
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Colgate Kids Toothpaste Girls Fluoride Toothpaste 6+ Barbie,50ml,AED 13.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/038/129/medium/8714789878119.jpg?1624730360
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Labello Fruit Strawberry Blist,1pc,AED 10.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/016/864/medium/4005808368488.jpg?1639425994
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne Gentle Whitening Toothpaste,100ml,AED 32.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/012/875/medium/5000347084027_-_Sensodyne_-_Gentle_Whitening_Toothpaste-75ml-Primary.jpg?1628603799
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Colgate Sensitive Pro-relief Toothpaste,75ml,AED 27.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/005/985/medium/18.jpg?1442863198
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Signal Toothpaste Freshness Centre Fresh Aquamint,120ml,AED 13.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/003/404/medium/6281006412729.01.JPG?1613498545
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Listerine Mouthwash Cool Mint Milder Taste,250ml,AED 20.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/001/453/medium/06_3574660666144_Listerine_Cool_Mint_Milder_Taste_Mouthwash_250ml_01.jpg?1614716302
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Gum Dental Floss Unwaxed,183m,AED 11.80 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/103/919/medium/70942010559.jpg?1572364647
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Oral B Toothpaste Gum & Enamel Repair Original,75ml,AED 26.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/057/333/medium/8001090365538.jpg?1533290886
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne Rapid Action Whitening Toothpaste,75ml,AED 32.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/051/907/medium/6805699955525_-_Sensodyne_-_Rapid_Action_-_Whitening_-_75ml_-_primary_2.jpg?1628604503
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Crest 3 D White Fresh Extreme Mint Toothpaste,125ml,AED 9.90 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/046/698/medium/8001090150950.jpg?1521371491
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne Advanced Repair And Protect Extra Soft Toothpaste,1pc,AED 25.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/039/965/medium/6805699953613_Sensodyne-Advance_Repair_and_Protect_Toothpaste_-_75ml_-_Primary2.jpg?1628616598
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Sensodyne True White Medium Toothbrush,1pc,AED 22.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/039/938/medium/9502930975232_-_Sensodune-True_White_Toothpaste_-Mint-75ml-secondary_arabic.jpg?1628616708
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Oral B Essential Floss Mint Waxed,1pc,AED 10.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/022/562/medium/23_03014260280772_Oral-B_20Essential_20Floss_20Mint_20waxed.png?1566381343
https://www.elgrocer.com/store/grandiose-horizon-tower/beauty-personal-care/oral-care,Listerine Mouthwash Green Tea,250ml,AED 23.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/019/171/medium/07_3574661253350_Listerine_Green_Tea_Moutwash_250ml_01.jpg?1614716337
https://www.elgrocer.com/store/viva-supermarket-fujairah/cereals-jams-spreads/cereals,Ba! Crunchy Musli 5 Forest Fruits,300g,AED 7.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/793/medium/61pA16yJnhL._AC_UL600_SR600_600_.jpg?1637602697
https://www.elgrocer.com/store/viva-supermarket-fujairah/cereals-jams-spreads/cereals,Mr. Breakfast Fit Grain Original,375g,AED 6.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/797/medium/MR.-BREAKFAST-FIT-GRAIN-WITH-TROPICAL-FRUITS-375G.jpg?1637602770
https://www.elgrocer.com/store/viva-supermarket-fujairah/cereals-jams-spreads/cereals,Melvit Secret Family Instant Oat Flakes,500g,AED 5.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/796/medium/106110_5906827014259_Melvit_20Secret_20Family_20instant_20500g.jpg?1637518073
https://www.elgrocer.com/store/viva-supermarket-fujairah/cereals-jams-spreads/cereals,Ba! Crunchy Musli 5 Tropical Fruits Granola,300g,AED 7.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/794/medium/100320_BA_Musli_20tropical_20fruit_20300g.jpg?1637516799
https://www.elgrocer.com/store/viva-supermarket-fujairah/cereals-jams-spreads/cereals,Ba! Crunchy Musli 5 Nuts Granola,300g,AED 7.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/792/medium/5900749610315.jpg?1637602647
https://www.elgrocer.com/store/viva-supermarket-fujairah/cereals-jams-spreads/cereals,Ba! Crunchy Musli 5 Dried Fruits Granola,300g,AED 7.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/791/medium/100317_BA_Musli_20dried_20fruits_20300g.jpg?1637516785
https://www.elgrocer.com/store/viva-supermarket-fujairah/cereals-jams-spreads/cereals,Mr. Breakfast Cocoa Balls,375g,AED 6.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/790/medium/104462_20Mr._20Breakfast_20Cocoa_20Balls_20375g.jpg?1637517500
https://www.elgrocer.com/store/viva-supermarket-fujairah/cereals-jams-spreads/cereals,Mr. Breakfast Pillows Vanilla Filling,375g,AED 4.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/789/medium/100356_mrbreakfast_Pillowchrups_20with_20vanilla_20filling_20325g.jpg?1637516805
https://www.elgrocer.com/store/viva-supermarket-fujairah/cereals-jams-spreads/cereals,Ba! Fit Grain Blueberry And Cranberry,250g,AED 6.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/786/medium/104945_5900749641326_Ba!_20Fit_20Grain_20Blueberry_20__20Cranberry_20250_20g.jpg?1637517636
https://www.elgrocer.com/store/viva-supermarket-fujairah/cereals-jams-spreads/cereals,Ba! Fit Grain Strawberry,250g,AED 6.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/783/medium/104944_5900749641319_Ba!_20Fit_20Grain_20Strawberry_20250_20g.jpg?1637517630
https://www.elgrocer.com/store/viva-supermarket-rak/canned/chicken,D'Pollo Smoked Chicken,150g,AED 9.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/360/352/medium/6299200002684.png?1640112418
https://www.elgrocer.com/store/viva-supermarket-rak/canned/chicken,Luncheon Chicken,320g,AED 4.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/474/medium/7896041146950.png?1637859053
https://www.elgrocer.com/store/viva-supermarket-rak/canned/chicken,Promolac Chicken Cubes,20g,AED 0.65 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/352/429/medium/8436000234268.png?1637859189
https://www.elgrocer.com/store/ajman-coop-jurf-329/snacks/popcorn,Crispo Pop Corn Salted Chips,25g,AED 1.16 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/014/467/medium/6297000191065_20.jpg?1568347396
https://www.elgrocer.com/store/ajman-coop-jurf-329/snacks/popcorn,Dubai Popcorn Hot Chilli,20g,AED 2.10 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/091/958/medium/647409781033.jpg?1568346556
https://www.elgrocer.com/store/ajman-coop-jurf-329/snacks/popcorn,American Garden Cheese Popcorn (Microwave),273g,AED 9.99 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/021/221/medium/1-_20017273550361.jpg?1617211832
