category,brand,product,price,weight,badge,shelf_life,country,rating,num_of_reviews,recommend,ingredient,reviews,nutrition,image_link,product_link,category_link
Fresh & Chilled Food,Rachel's,Rachel's Organic Greek Style Lemon,1.5,450g,"Organic, Suitable for vegetarians",NA,NA,4.4,19,74,"Organic Yogurt (from Milk), Organic Cream (from Milk) 9.9%, Organic Sugar, Organic Glucose Syrup, Organic Salted Butter (from Milk) (Salt), Organic Concentrated Lemon Juice, Organic Tapioca Starch, Organic Natural Lemon Flavouring, Organic Lemon Oil",,,https://www.ocado.com/productImages/237/237301011_0_150x150.jpg?identifier=ef37f070ddbdb57bfaf4f234ddd2ed83,https://www.ocado.com/products/rachel-s-organic-greek-style-lemon-237301011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,DAYLESFORD ORGANIC,Daylesford Organic Apricot Compote,4.05,385g,Organic,NA,France,4.3,32,82,"Apricots (85%), sugar May contain natural fruit stones",,,https://www.ocado.com/productImages/544/54482011_0_150x150.jpg?identifier=09668065cea20042883bf5e10c72192e,https://www.ocado.com/products/daylesford-organic-apricot-compote-54482011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Packington,Packington Free Range Diced Pork,4.6,350g,Suitable for freezing,LIFE 4d+,NA,2.9,38,45,NA,,,https://www.ocado.com/productImages/741/74171011_0_150x150.jpg?identifier=bfb731f720590693722bb95fe9f23193,https://www.ocado.com/products/packington-free-range-diced-pork-74171011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,The Fish Market,The Fish Market Monkfish Fillets,7,180g,Suitable for freezing,NA,UK,NA,NA,NA,Whole Fish.Allergen Information,,,https://www.ocado.com/productImages/577/577111011_0_150x150.jpg?identifier=f621d2c551633938fbaae8ad0bb1290f,https://www.ocado.com/products/the-fish-market-monkfish-fillets-577111011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",Taylors Of Harrogate,Taylors Assorted Speciality Teabags,11.5,48 per pack,Suitable for vegetarians,NA,United Kingdom,5.0,1,100,"English Breakfast Tea: Black Tea (100%)*, Decaffeinated Breakfast Tea: Decaffeinated Black Tea (100%)*, Assam Tea: Black Tea (100%)*, Earl Grey Tea: Black Tea*, Natural Flavouring (5%), Lemon & Orange Tea: Black Tea*, Natural Lemon Flavouring with other Natural Flavourings (7%), Natural Orange Flavouring with other Natural Flavourings (5%), Green Tea with Jasmine: Green Tea* scented with Jasmine (100%), Organic Peppermint: Organic Peppermint (100%), Organic Chamomile: Organic Chamomile (100%), *All the black and green teas in this pack are 100% from Rainforest Alliance Certified™ farms",,,https://www.ocado.com/productImages/449/449262011_0_150x150.jpg?identifier=0116f2fee67750b85cb40f023ba6c32f,https://www.ocado.com/products/taylors-assorted-speciality-teabags-449262011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Fresh & Chilled Food,M&S,M&S Organic Greek Style Yogurt,1.85,500g,"Organic, Suitable for vegetarians",LIFE 1w+,UK,3.6,14,65,NA,,,https://www.ocado.com/productImages/519/519578011_0_150x150.jpg?identifier=9a9dc40e52316fd39ec8bf1865ecf5a9,https://www.ocado.com/products/m-s-organic-greek-style-yogurt-519578011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Clarence Court,Clarence Court Leghorn White Eggs,2.8,6 per pack,Suitable for vegetarians,LIFE 1w+,United Kingdom,4.7,158,93,NA,,,https://www.ocado.com/productImages/259/259146011_0_150x150.jpg?identifier=1d68450d711da1e8c7d251c4f790b43a,https://www.ocado.com/products/clarence-court-leghorn-white-eggs-259146011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Peperami,Peperami Pep'd Up Chicken Bites,1.3,50g,NA,LIFE 1w+,UK,3.3,21,58,"Chicken Breast (85%), Potato Starch, Spices, Sugar, Salt, Maltodextrin, Preservative (Sodium Lactate), Flavourings, Stabilisers (Methyl Cellulose, Pentasodium Triphosphate), Dried Glucose Syrup, Garlic Powder, Tapioca Starch, Cornflour, Yeast Extract, Onion Powder, Pea Starch, Gelling Agent (Processed Euchema Seaweed), Sunflower Oil, Colour (Paprika Extract), Dried Coriander, Red Bell Pepper Powder, Herbs, Coconut Oil, Black Pepper Extract, Garlic Oil",,,https://www.ocado.com/productImages/516/516725011_0_150x150.jpg?identifier=a0fc022b37493af80243268b55cfbed9,https://www.ocado.com/products/peperami-pep-d-up-chicken-bites-516725011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,M&S,M&S King Prawns with a Cocktail Sauce,2.65,110g,NA,LIFE 3d+,"Honduras, UK",3.9,7,72,"King Prawns (Crustacean) (62%), Rapeseed Oil, Double Cream (Milk), Pasteurised Egg Yolk, Sugar, Vinegar, Salt, Tomato Paste, Brandy, Lemon Juice, Cornflour, Black Treacle, Ground Spices (Cayenne Pepper, Cloves, Ginger, Paprika, Allspice, White Pepper), Red Peppers, Dried Onions, Concentrated Tamarind, Dried Garlic",,,https://www.ocado.com/productImages/520/520241011_0_150x150.jpg?identifier=f451b045d248aab63fb733088ce806b9,https://www.ocado.com/products/m-s-king-prawns-with-a-cocktail-sauce-520241011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",Fever-Tree,Fever-Tree Refreshingly Light Indian Tonic Water,1.95,500ml,Suitable for vegetarians,NA,United Kingdom,4.8,42,96,"Carbonated Spring Water, Fructose (Fruit Sugar), Acid (Citric Acid), Natural Flavourings including Quinine",,,https://www.ocado.com/productImages/404/40418011_0_150x150.jpg?identifier=d85ebe57d9f4de6f7d203ffe550eba99,https://www.ocado.com/products/fever-tree-refreshingly-light-indian-tonic-water-40418011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Bakery,Allinson's,Allinson's the Champion Wholemeal,1.4,650g,Suitable for vegetarians,LIFE 2d+,United Kingdom,4.2,161,84,"Wholemeal Wheat Flour, Water, Wheat Protein, Yeast, Fermented Wheat Flour, Salt, Oat Bran, Malted Barley Flour, Vegetable Oils (Rapeseed, Sustainable Palm), Vinegar, Molasses Sugar, Emulsifiers: E471, E472e, Soya Flour, Flour Treatment Agent: Ascorbic Acid (Vitamin C)Allergen Information",,,https://www.ocado.com/productImages/361/361708011_0_150x150.jpg?identifier=f88444b84080c27e15f38d232493e321,https://www.ocado.com/products/allinson-s-the-champion-wholemeal-361708011,https://www.ocado.com/browse/bakery-25189?hideOOS=true
Fresh & Chilled Food,Alpro,Alpro Double Chocolate Mousse with Chocolate Ganache,2,2 x 70g,Suitable for vegetarians,LIFE 1w+,NA,4.1,11,82,"Water, Chocolate (10.4%), Sugar, Coconut Milk (8%) (Coconut Cream, Water), Soluble Corn Fibre, Almond (2.4%), Fat-Reduced Cocoa* (1.9%), Coconut Oil (1.5%), Corn Starch, Cocoa* (0.9%), Emulsifier (Lactic Acid Esters of Mono- and Diglycerides of Fatty Acids), Stabilisers (Sodium Alginate, Carrageenan), Pea Protein, Sea Salt, Natural Flavouring, *Rainforest Alliance Certified™",,,https://www.ocado.com/productImages/554/554076011_0_150x150.jpg?identifier=ea1bcfa8bdea652c5142388ca5ae09b5,https://www.ocado.com/products/alpro-double-chocolate-mousse-with-chocolate-ganache-554076011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,M&S,M&S Smooth Country Style Pate,1.2,170g,NA,LIFE 3w+,UK,3.0,27,41,"Pork Fat (34%), Pork Liver (31%), Water, Single Cream (Milk), Tapioca Starch, Salt, Garlic Purée, Ground Spices (Black Pepper, White Pepper), Antioxidant: Ascorbic Acid, Bay Leaves, Preservative: Sodium Nitrite",,,https://www.ocado.com/productImages/520/520473011_0_150x150.jpg?identifier=ba32d4437ba24e185b5778637d7458c8,https://www.ocado.com/products/m-s-smooth-country-style-pate-520473011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Natoora,Natoora Jambon de Bayonne,4,70g,NA,LIFE 3d+,France,4.7,39,90,"Pork Leg certified Label Rouge and IGP Bayonne, Dry Salt from Bearn Saline.Allergen Information",,,https://www.ocado.com/productImages/668/66802011_0_150x150.jpg?identifier=c200a81fb084aefc0edea0cfc0d1e6b3,https://www.ocado.com/products/natoora-jambon-de-bayonne-66802011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Bakery,M&S,M&S Made Without Blueberry Muffins,2.5,4 per pack,Suitable for vegetarians,NA,UK,3.3,13,70,"Sugar, Pasteurised Egg, Blueberries (17%), Potato Starch, Rapeseed Oil, Humectant: Glycerol, Rice Flour, Cornflour, Lemon Juice, Dried Skimmed Milk, Dried Egg White, Flavourings, Raising Agent: E501, E450, Sodium Bicarbonate, Invert Sugar Syrup, Stabiliser: Xanthan Gum, Emulsifier: E481, E475, E471Allergen Information",,,https://www.ocado.com/productImages/511/511239011_0_150x150.jpg?identifier=32d0d1141109d26325812ef2aa1c6d64,https://www.ocado.com/products/m-s-made-without-blueberry-muffins-511239011,https://www.ocado.com/browse/bakery-25189?hideOOS=true
Bakery,Good Grain,Good Grain Gluten Free Brown Loaf,4.55,500g,"Suitable for freezing, Organic, Suitable for vegetarians",LIFE 2d+,NA,3.2,79,59,"Organic Gluten Free Flour (Organic Tapioca Flour, Organic Brown Rice, Organic Potato Starch, Organic Maize Meal, Organic Quinoa Flour), Rapeseed Oil, Organic Psyllium Husk, Yeast, Organic Carob, Sea Salt, Thickener (Xanthan Gum)Allergen Information",,,https://www.ocado.com/productImages/371/371227011_0_150x150.jpg?identifier=2a6b8b708bca4cf69e9d4e1e37a3baaf,https://www.ocado.com/products/good-grain-gluten-free-brown-loaf-371227011,https://www.ocado.com/browse/bakery-25189?hideOOS=true
"Soft Drinks, Tea & Coffee",Lucozade,Lucozade Energy Cherry,1.25,900ml,Suitable for vegetarians,NA,NA,3.5,2,50,"Carbonated Water, Glucose Syrup (12%), Cherry Juice from Concentrate (2%), Acid (Citric Acid), Acidity Regulator (Sodium Lactate), Extract of Carrot and Blackcurrant, Preservative (Potassium Sorbate), Sweeteners (Aspartame, Acesulfame K), Caffeine, Flavouring, Antioxidant (Ascorbic Acid), Niacin (Vitamin B3)",,,https://www.ocado.com/productImages/546/546284011_0_150x150.jpg?identifier=65e568bb8c18184e68d0fe63ba40f975,https://www.ocado.com/products/lucozade-energy-cherry-546284011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
"Soft Drinks, Tea & Coffee",Biona,Biona Organic Pure Cranberry Super Juice,5.7,330ml,"Organic, Suitable for vegetarians",LIFE 1m+,Germany,4.4,66,87,"Cranberry Juice*, *= Certified Organic ingredients",,,https://www.ocado.com/productImages/730/73090011_0_150x150.jpg?identifier=f981e4cd859d89069df090feb0b0e935,https://www.ocado.com/products/biona-organic-pure-cranberry-super-juice-73090011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Fresh & Chilled Food,Seriously Strong,Seriously Strong Vintage Cheddar Cheese,2.75,300g,"Suitable for the microwave, Suitable for vegetarians",LIFE 3w+,NA,3.4,12,59,NA,,,https://www.ocado.com/productImages/666/66699011_0_150x150.jpg?identifier=2b6547e46aed31dffff050aacc1e5897,https://www.ocado.com/products/seriously-strong-vintage-cheddar-cheese-66699011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",Nesquik,Nesquik Hot Chocolate,2.6,400g,Suitable for vegetarians,NA,NA,4.3,18,67,"Sugar, Fat-Reduced Cocoa Powder (23%), Emulsifier (Soya Lecithin), Salt, Vitamins (C, D), Natural Flavouring, Cinnamon",,,https://www.ocado.com/productImages/321/321099011_0_150x150.jpg?identifier=8998b44d18c3104c70a1d11ccd5e7a40,https://www.ocado.com/products/nesquik-hot-chocolate-321099011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Bakery,Mr Kipling,Mr Kipling Angel Slices,1.5,8 per pack,Suitable for freezing,LIFE 1w+,United Kingdom,4.2,40,83,"Sugar, Vegetable Oils (Rapeseed, Palm), Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Water, Glucose Syrup, Humectant (Vegetable Glycerine), Dextrose, Dried Egg White, Whey Powder (Milk), Vegetable Fat (Palm), Maize Starch, Skimmed Milk Powder, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Soya Lecithin, Polysorbate 60), Tapioca Starch, Salt, Stabiliser (Xanthan Gum), Preservative (Potassium Sorbate), Milk Proteins, Flavourings, Gelling Agent (Sodium Alginate), Colours (Titanium Dioxide, Cochineal, Lutein), Acid (Acetic Acid)Allergen Information",,,https://www.ocado.com/productImages/360/360946011_0_150x150.jpg?identifier=acfb7d006da8b383dc98eef563113b17,https://www.ocado.com/products/mr-kipling-angel-slices-360946011,https://www.ocado.com/browse/bakery-25189?hideOOS=true
"Soft Drinks, Tea & Coffee",Natures Aid,Natures Aid Elderberry Immune Support Hot Drink Sachets,8,7 per pack,Suitable for vegetarians,NA,NA,NA,NA,NA,"Inulin, Natural Elderberry and Lime Flavouring, Elderberry Extract,Ascorbic Acid (Vitamin C), Citric Acid, Stevia (Natural Sweetener),Vitamin D3 Prep. (Corn Syrup, Arabic Gum, Fractionated Coconut",,,https://www.ocado.com/productImages/565/565741011_0_150x150.jpg?identifier=89b9c5988e3c3fcbe5cd1810aeb7557b,https://www.ocado.com/products/natures-aid-elderberry-immune-support-hot-drink-sachets-565741011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
"Soft Drinks, Tea & Coffee",Naturelly,Naturelly Jelly Juice Summer Fruits Pouch,90,100g,"Suitable for freezing, Suitable for vegetarians",NA,United Kingdom,4.5,36,89,"Apple Juice (60%), Water, Apple Puree (8%), Strawberry Juice (1%), Raspberry Juice (1%), Blackcurrant Juice (1%), Thickener: Gellan Gum, Natural Flavouring, Acidity Regulator: Malic Acid, Antioxidents: Vitamin CAllergen Information",,,https://www.ocado.com/productImages/343/343510011_0_150x150.jpg?identifier=e68bfad045e459607693124c4b64c4a3,https://www.ocado.com/products/naturelly-jelly-juice-summer-fruits-pouch-343510011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Fresh & Chilled Food,Heinz,Heinz Salad Dressing Spray Raspberry Balsamic,2,200ml,Suitable for vegetarians,NA,NA,3.7,27,82,"Water, Balsamic Vinegar of Modena (15%, Wine Vinegar, Cooked Grape Must, Sulphites), Rapeseed Oil, White Wine Vinegar, Sugar, Raspberry Concentrate, Salt, Black Carrot Concentrate, Free Range Egg Yolk, Spirit Vinegar, Natural Red Raspberry Flavouring, Mustard Seeds, Stabiliser- Xanthan Gum, Acidity Regulator - Sodium Acetate, Natural Garlic Flavouring, Sweetener - Steviol Glycosides",,,https://www.ocado.com/productImages/553/553338011_0_150x150.jpg?identifier=d6a461f5be998f4d2e163a06afd39b1d,https://www.ocado.com/products/heinz-salad-dressing-spray-raspberry-balsamic-553338011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Activia,Activia Rhubarb Yogurt,2.2,4 x 115g,Suitable for vegetarians,LIFE 1w+,NA,4.6,17,100,"Yogurt (Milk), Rhubarb (8%), Sugar, Stabilisers (Tapioca Starch, Pectin), Natural Flavourings, Colour (Plain Caramel), Milk Minerals, Cultures (Lactobacillus Bulgaricus, Streptococcus Thermophilus, Lactococcus Lactis, Bifidobacterium Lactis (Bifidus Acti",,,https://www.ocado.com/productImages/260/26014011_0_150x150.jpg?identifier=184d07c6b64746e62767885fc5633393,https://www.ocado.com/products/activia-rhubarb-yogurt-26014011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Country Life,Country Life British Spreadable,3.6,500g,"Suitable for freezing, Suitable for vegetarians",LIFE 1m+,United Kingdom,4.1,43,75,"Butter (50%), Rapeseed Oil (25%), Water, Salt",,,https://www.ocado.com/productImages/257/25706011_0_150x150.jpg?identifier=9d2f6d23c090503fb9681270d0b27fcc,https://www.ocado.com/products/country-life-british-spreadable-25706011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Epiros,Epiros Organic Sheep & Goat Milk Feta,6,350g,Organic,LIFE 2w+,Greece,4.3,16,82,"For allergens see highlighted ingredients: Pasteurised Sheep's and Goat's Milk, Starter Culture, Rennet, Calcium Chloride, Salt.Allergen Information",,,https://www.ocado.com/productImages/520/520533011_0_150x150.jpg?identifier=59873cf3d31b850fe1d3daf02effc852,https://www.ocado.com/products/epiros-organic-sheep-goat-milk-feta-520533011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",Wild Hibiscus,Wild Blue Pea Hibiscus Tea Bags,5,20 per pack,Suitable for vegetarians,NA,Australia,3.4,14,58,Sun Dried Butterfly Pea Flowers (Clitoria Ternatea)Allergen Information,,,https://www.ocado.com/productImages/328/328287011_0_150x150.jpg?identifier=e5659ae929dde7810478a06f83ada9ea,https://www.ocado.com/products/wild-blue-pea-hibiscus-tea-bags-328287011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Fresh & Chilled Food,Ocado,Ocado Raw Roeless Scallops,4.85,180g,Suitable for freezing,LIFE 3d+,UK,4.0,90,78,"Scallops (Zygochlamis patagonica) (Mollusc) (100%).For allergens, see ingredients in bold.",,,https://www.ocado.com/productImages/595/59537011_0_150x150.jpg?identifier=8795e7cfb9d98cc28e1acbfdbff80631,https://www.ocado.com/products/ocado-raw-roeless-scallops-59537011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Biotiful,Biotiful Organic Kefir Raspberry,1.85,250ml,"Organic, Suitable for vegetarians",LIFE 6d+,NA,5.0,3,67,"Organic Pasteurised Cow's Milk Fermented with Live Kefir Cultures†, Water, Organic Raspberry Puree (3.5%), Organic Fruit Concentrate (Apple, Grape, Carob), Gelling Agent (Pectin), Organic Lemon Concentrate, Natural Flavouring, †Includes: Bifidobacterium, Lactobacillu Aciduphilus, Lactobacillus Plantarum, Lactobacillus Casei, Lactobacillus Rhamnosus",,,https://www.ocado.com/productImages/551/551886011_0_150x150.jpg?identifier=05dfdaf6876cfe58388e6d3d9c7dfc41,https://www.ocado.com/products/biotiful-organic-kefir-raspberry-551886011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,DAYLESFORD ORGANIC,Daylesford Organic Earl Grey Fruit Cake,9,620g,"Suitable for freezing, Suitable for the microwave, Organic, Suitable for vegetarians",LIFE 4d+,UK,3.3,17,65,"Water*, fortified plain wheat flour (with added calcium carbonate*, iron*, niacin*, thiamin*), unsalted butter (milk), light brown sugar, eggs, currants (10%), raisins (10%) (raisins, sunflower oil), sultanas (10%) (sultanas, sunflower oil), sour dried cherries (2%), Earl Grey tea (2%) (black tea (92%), natural bergamot flavouring*, orange peel, natural orange flavouring*, natural flavouring*), oranges (10%), candied orange and lemon peel (2%) (glucose corn syrup, orange and lemon peel), apricot jam (raw cane sugar, apricots, citrus pectin*, citric acid*), flaked almonds, sugar, baking powder (mono calcium phosphate*, corn starch, sodium bicarbonate*), vanilla extract.*Non-organic.Allergen Information",,,https://www.ocado.com/productImages/556/556786011_0_150x150.jpg?identifier=bc4148e7f0c99bcb698cc4effa4d7709,https://www.ocado.com/products/daylesford-organic-earl-grey-fruit-cake-556786011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Dairylea,Dairylea Dunkers Jumbo Tubes Cheese Snacks,2.25,4 x 41g,Suitable for vegetarians,LIFE 1m+,NA,4.3,19,85,NA,,,https://www.ocado.com/productImages/466/46648011_0_150x150.jpg?identifier=95b47570bdebec251942c78e8017d52a,https://www.ocado.com/products/dairylea-dunkers-jumbo-tubes-cheese-snacks-46648011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,M&S,M&S Fruit Trifles,2.9,3 x 135g,Suitable for vegetarians,LIFE 3d+,UK,3.9,25,68,"Skimmed Milk, Water, Fruit Cocktail (16%) (Pears, Peaches, Pineapple), Cream (Milk) (13%), Sugar, Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin), Tapioca Starch, Dried Skimmed Milk, Pasteurised Egg, Gelling Agent: Pectin (from Fruit), E327, Cornflour, Concentrated Raspberry Juice, Dextrose, Acidity Regulator: Citric Acid, E331, Flavourings, Raising Agent: E450, Sodium Bicarbonate, Milk Protein, Pasteurised Egg White, Colour: Carotenes",,,https://www.ocado.com/productImages/519/519010011_0_150x150.jpg?identifier=6cf38021fe0973cc7cc01d287cbc6ebb,https://www.ocado.com/products/m-s-fruit-trifles-519010011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
